fecha,id_sku,id_canal,id_campana,cantidad_vendida_total,venta_total,precio_unitario_promedio,descuento_total,porcentaje_descuento_promedio,numero_transacciones,fecha_creacion,fecha_modificacion,usuario_modificacion
2024-06-20,SKU_20L,CH_02,SIN_CAMPANA,15,112.5,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-20,SKU_20L,CH_03,SIN_CAMPANA,6,45.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-20,SKU_500ML,CH_01,SIN_CAMPANA,78,93.6,1.2,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-20,SKU_500ML,CH_02,SIN_CAMPANA,23,27.6,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-20,SKU_500ML,CH_03,CAMP_017,27,32.4,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-21,SKU_1L,CH_01,SIN_CAMPANA,65,130.0,2.0,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-21,SKU_1L,CH_02,SIN_CAMPANA,19,38.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-21,SKU_1L,CH_03,CAMP_018,14,28.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-21,SKU_20L,CH_01,SIN_CAMPANA,24,180.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-21,SKU_20L,CH_04,SIN_CAMPANA,36,270.0,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-21,SKU_500ML,CH_01,SIN_CAMPANA,91,109.2,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-21,SKU_500ML,CH_02,CAMP_017,47,56.4,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-21,SKU_500ML,CH_02,SIN_CAMPANA,20,24.0,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-22,SKU_1L,CH_01,SIN_CAMPANA,91,182.0,2.0,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-22,SKU_1L,CH_02,CAMP_018,21,42.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-22,SKU_20L,CH_01,SIN_CAMPANA,36,270.0,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-22,SKU_20L,CH_02,SIN_CAMPANA,22,165.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-22,SKU_20L,CH_04,SIN_CAMPANA,21,157.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-22,SKU_500ML,CH_01,SIN_CAMPANA,78,93.6,1.2,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-22,SKU_500ML,CH_02,CAMP_017,16,19.2,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-22,SKU_500ML,CH_02,SIN_CAMPANA,17,20.4,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-22,SKU_500ML,CH_03,SIN_CAMPANA,16,19.2,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-23,SKU_1L,CH_01,SIN_CAMPANA,139,278.0,2.0,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-23,SKU_20L,CH_01,SIN_CAMPANA,14,105.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-23,SKU_20L,CH_02,SIN_CAMPANA,30,225.0,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-23,SKU_20L,CH_04,SIN_CAMPANA,27,202.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-23,SKU_500ML,CH_01,SIN_CAMPANA,61,73.2,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-23,SKU_500ML,CH_02,CAMP_017,34,40.8,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-23,SKU_500ML,CH_03,CAMP_017,34,40.8,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-23,SKU_500ML,CH_03,SIN_CAMPANA,34,40.8,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-24,SKU_1L,CH_01,SIN_CAMPANA,23,46.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-24,SKU_1L,CH_03,CAMP_018,39,78.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-24,SKU_1L,CH_03,SIN_CAMPANA,16,32.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-24,SKU_1L,CH_04,SIN_CAMPANA,31,62.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-24,SKU_20L,CH_02,SIN_CAMPANA,68,510.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-24,SKU_500ML,CH_01,SIN_CAMPANA,80,96.0,1.2,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-24,SKU_500ML,CH_02,CAMP_017,53,63.6,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-25,SKU_1L,CH_02,SIN_CAMPANA,19,38.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-25,SKU_1L,CH_03,CAMP_018,12,24.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-25,SKU_1L,CH_03,SIN_CAMPANA,26,52.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-25,SKU_1L,CH_04,CAMP_018,13,26.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-25,SKU_20L,CH_01,SIN_CAMPANA,56,420.0,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-25,SKU_20L,CH_02,SIN_CAMPANA,17,127.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-25,SKU_500ML,CH_01,SIN_CAMPANA,37,44.4,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-25,SKU_500ML,CH_02,SIN_CAMPANA,21,25.2,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-25,SKU_500ML,CH_03,CAMP_017,24,28.8,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-25,SKU_500ML,CH_03,SIN_CAMPANA,29,34.8,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-25,SKU_500ML,CH_04,CAMP_017,35,42.0,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-26,SKU_1L,CH_04,SIN_CAMPANA,117,234.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-26,SKU_20L,CH_01,SIN_CAMPANA,27,202.5,7.5,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-26,SKU_20L,CH_03,SIN_CAMPANA,25,187.5,7.5,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-26,SKU_20L,CH_04,SIN_CAMPANA,16,120.0,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-26,SKU_500ML,CH_02,SIN_CAMPANA,203,243.6,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-27,SKU_1L,CH_01,SIN_CAMPANA,39,78.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-27,SKU_1L,CH_02,CAMP_018,12,24.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-27,SKU_1L,CH_02,SIN_CAMPANA,12,24.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-27,SKU_1L,CH_03,SIN_CAMPANA,10,20.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-27,SKU_1L,CH_04,CAMP_018,15,30.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-27,SKU_1L,CH_04,SIN_CAMPANA,10,20.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-27,SKU_20L,CH_01,SIN_CAMPANA,26,195.0,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-27,SKU_20L,CH_02,SIN_CAMPANA,15,112.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-27,SKU_20L,CH_04,SIN_CAMPANA,16,120.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-27,SKU_500ML,CH_01,SIN_CAMPANA,18,21.6,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-27,SKU_500ML,CH_02,CAMP_017,25,30.0,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-27,SKU_500ML,CH_03,CAMP_017,40,48.0,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-27,SKU_500ML,CH_03,SIN_CAMPANA,40,48.0,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-27,SKU_500ML,CH_04,CAMP_017,19,22.8,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-28,SKU_1L,CH_01,SIN_CAMPANA,79,158.0,2.0,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-28,SKU_20L,CH_01,SIN_CAMPANA,12,90.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-28,SKU_20L,CH_02,SIN_CAMPANA,35,262.5,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-28,SKU_20L,CH_03,SIN_CAMPANA,10,75.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-28,SKU_500ML,CH_01,SIN_CAMPANA,41,49.2,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-28,SKU_500ML,CH_02,CAMP_017,35,42.0,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-28,SKU_500ML,CH_04,SIN_CAMPANA,32,38.4,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-29,SKU_1L,CH_01,SIN_CAMPANA,18,36.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-29,SKU_1L,CH_02,SIN_CAMPANA,13,26.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-29,SKU_1L,CH_03,SIN_CAMPANA,30,60.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-29,SKU_1L,CH_04,SIN_CAMPANA,23,46.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-29,SKU_20L,CH_01,SIN_CAMPANA,86,645.0,7.5,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-29,SKU_500ML,CH_01,SIN_CAMPANA,95,114.0,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-29,SKU_500ML,CH_02,CAMP_017,95,114.0,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-30,SKU_1L,CH_01,SIN_CAMPANA,40,80.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-30,SKU_1L,CH_02,SIN_CAMPANA,43,86.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-30,SKU_1L,CH_03,SIN_CAMPANA,19,38.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-30,SKU_1L,CH_04,SIN_CAMPANA,15,30.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-30,SKU_20L,CH_03,SIN_CAMPANA,84,630.0,7.5,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-30,SKU_500ML,CH_01,SIN_CAMPANA,118,141.6,1.2,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-30,SKU_500ML,CH_02,SIN_CAMPANA,27,32.4,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-06-30,SKU_500ML,CH_03,SIN_CAMPANA,27,32.4,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-01,SKU_1L,CH_01,SIN_CAMPANA,65,130.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-01,SKU_1L,CH_02,SIN_CAMPANA,30,60.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-01,SKU_20L,CH_01,SIN_CAMPANA,22,165.0,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-01,SKU_20L,CH_03,SIN_CAMPANA,34,255.0,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-01,SKU_20L,CH_04,SIN_CAMPANA,11,82.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-01,SKU_500ML,CH_01,SIN_CAMPANA,20,24.0,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-01,SKU_500ML,CH_03,SIN_CAMPANA,56,67.2,1.2,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-01,SKU_500ML,CH_04,SIN_CAMPANA,13,15.6,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-02,SKU_1L,CH_01,SIN_CAMPANA,40,80.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-02,SKU_1L,CH_03,SIN_CAMPANA,28,56.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-02,SKU_20L,CH_01,SIN_CAMPANA,39,292.5,7.5,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-02,SKU_20L,CH_02,CAMP_019,14,105.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-02,SKU_20L,CH_04,CAMP_019,9,67.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-02,SKU_500ML,CH_01,SIN_CAMPANA,5,6.0,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-02,SKU_500ML,CH_02,SIN_CAMPANA,20,24.0,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-02,SKU_500ML,CH_03,SIN_CAMPANA,43,51.6,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-02,SKU_500ML,CH_04,SIN_CAMPANA,12,14.4,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-03,SKU_1L,CH_01,SIN_CAMPANA,78,156.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-03,SKU_1L,CH_03,SIN_CAMPANA,44,88.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-03,SKU_20L,CH_01,SIN_CAMPANA,19,142.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-03,SKU_20L,CH_02,CAMP_019,18,135.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-03,SKU_20L,CH_03,SIN_CAMPANA,18,135.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-03,SKU_500ML,CH_01,SIN_CAMPANA,64,76.8,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-03,SKU_500ML,CH_03,SIN_CAMPANA,31,37.2,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-03,SKU_500ML,CH_04,SIN_CAMPANA,50,60.0,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-04,SKU_1L,CH_01,SIN_CAMPANA,47,94.0,2.0,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-04,SKU_1L,CH_03,CAMP_020,19,38.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-04,SKU_1L,CH_03,SIN_CAMPANA,9,18.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-04,SKU_20L,CH_01,SIN_CAMPANA,44,330.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-04,SKU_500ML,CH_01,SIN_CAMPANA,47,56.4,1.2,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-04,SKU_500ML,CH_02,SIN_CAMPANA,30,36.0,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-04,SKU_500ML,CH_03,SIN_CAMPANA,20,24.0,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-04,SKU_500ML,CH_04,SIN_CAMPANA,20,24.0,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-05,SKU_1L,CH_01,SIN_CAMPANA,63,126.0,2.0,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-05,SKU_1L,CH_03,CAMP_020,15,30.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-05,SKU_1L,CH_03,SIN_CAMPANA,12,24.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-05,SKU_1L,CH_04,SIN_CAMPANA,14,28.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-05,SKU_20L,CH_01,SIN_CAMPANA,16,120.0,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-05,SKU_20L,CH_02,CAMP_019,9,67.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-05,SKU_20L,CH_02,SIN_CAMPANA,7,52.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-05,SKU_20L,CH_04,SIN_CAMPANA,16,120.0,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-05,SKU_500ML,CH_01,SIN_CAMPANA,57,68.4,1.2,0.0,0.0,5,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-05,SKU_500ML,CH_02,SIN_CAMPANA,44,52.8,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-05,SKU_500ML,CH_03,SIN_CAMPANA,14,16.8,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-05,SKU_500ML,CH_04,SIN_CAMPANA,9,10.8,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-06,SKU_1L,CH_01,SIN_CAMPANA,47,94.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-06,SKU_1L,CH_02,CAMP_020,32,64.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-06,SKU_1L,CH_03,CAMP_020,50,100.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-06,SKU_20L,CH_01,SIN_CAMPANA,56,420.0,7.5,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-06,SKU_20L,CH_02,SIN_CAMPANA,20,150.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-06,SKU_500ML,CH_01,SIN_CAMPANA,72,86.4,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-06,SKU_500ML,CH_02,SIN_CAMPANA,108,129.6,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-07,SKU_1L,CH_01,SIN_CAMPANA,83,166.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-07,SKU_20L,CH_01,SIN_CAMPANA,55,412.5,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-07,SKU_20L,CH_03,CAMP_021,28,210.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-07,SKU_500ML,CH_01,SIN_CAMPANA,76,91.2,1.2,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-07,SKU_500ML,CH_03,SIN_CAMPANA,43,51.6,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-07,SKU_500ML,CH_04,SIN_CAMPANA,19,22.8,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-08,SKU_1L,CH_01,SIN_CAMPANA,61,122.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-08,SKU_1L,CH_02,SIN_CAMPANA,26,52.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-08,SKU_20L,CH_01,SIN_CAMPANA,15,112.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-08,SKU_20L,CH_02,SIN_CAMPANA,9,67.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-08,SKU_20L,CH_04,SIN_CAMPANA,13,97.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-08,SKU_500ML,CH_01,SIN_CAMPANA,52,62.4,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-08,SKU_500ML,CH_02,SIN_CAMPANA,31,37.2,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-08,SKU_500ML,CH_03,SIN_CAMPANA,37,44.4,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-09,SKU_1L,CH_01,SIN_CAMPANA,27,54.0,2.0,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-09,SKU_1L,CH_02,SIN_CAMPANA,14,28.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-09,SKU_1L,CH_03,CAMP_020,7,14.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-09,SKU_20L,CH_01,SIN_CAMPANA,13,97.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-09,SKU_20L,CH_02,CAMP_021,30,225.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-09,SKU_20L,CH_02,SIN_CAMPANA,23,172.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-07-09,SKU_20L,CH_04,CAMP_019,17,127.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
