fecha_foto,id_sku,stock_inicial_sistema,ingresos_almacen,stock_apertura,stock_disponible_cierre,stock_minimo,costo_unitario,quiebre_stock_flag,etl_source_file,etl_loaded_at
2024-06-12,SKU_20L,105,293,398,321,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-13,SKU_500ML,529,0,529,409,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-13,SKU_1L,159,435,594,489,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-13,SKU_20L,321,0,321,258,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-14,SKU_500ML,409,0,409,263,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-14,SKU_1L,489,0,489,388,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-14,SKU_20L,258,0,258,173,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-15,SKU_500ML,263,425,688,550,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-15,SKU_1L,388,475,863,745,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-15,SKU_20L,173,339,512,413,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-16,SKU_500ML,550,0,550,373,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-16,SKU_1L,745,0,745,594,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-16,SKU_20L,413,0,413,331,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-17,SKU_500ML,373,0,373,288,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-17,SKU_1L,594,0,594,515,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-17,SKU_20L,331,0,331,282,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-18,SKU_500ML,288,0,288,176,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-18,SKU_1L,515,0,515,384,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-18,SKU_20L,282,0,282,228,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-19,SKU_500ML,176,578,754,656,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-19,SKU_1L,384,0,384,279,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-19,SKU_20L,228,0,228,141,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-20,SKU_500ML,656,0,656,528,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-20,SKU_1L,279,0,279,199,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-20,SKU_20L,141,291,432,374,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-21,SKU_500ML,528,0,528,370,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-21,SKU_1L,199,477,676,578,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-21,SKU_20L,374,0,374,314,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-22,SKU_500ML,370,671,1041,914,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-22,SKU_1L,578,0,578,466,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-22,SKU_20L,314,0,314,235,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-23,SKU_500ML,914,0,914,751,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-23,SKU_1L,466,0,466,327,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-23,SKU_20L,235,0,235,164,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-24,SKU_500ML,751,0,751,618,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-24,SKU_1L,327,0,327,218,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-24,SKU_20L,164,0,164,96,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-25,SKU_500ML,618,0,618,472,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-25,SKU_1L,218,0,218,148,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-25,SKU_20L,96,267,363,290,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-26,SKU_500ML,472,0,472,269,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-26,SKU_1L,148,495,643,526,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-26,SKU_20L,290,0,290,222,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-27,SKU_500ML,269,557,826,684,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-27,SKU_1L,526,0,526,428,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-27,SKU_20L,222,0,222,165,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-28,SKU_500ML,684,0,684,576,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-28,SKU_1L,428,0,428,349,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-28,SKU_20L,165,0,165,108,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-29,SKU_500ML,576,0,576,386,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-29,SKU_1L,349,0,349,265,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-29,SKU_20L,108,297,405,319,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-30,SKU_500ML,386,0,386,214,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-30,SKU_1L,265,0,265,148,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-06-30,SKU_20L,319,0,319,235,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-01,SKU_500ML,214,494,708,619,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-01,SKU_1L,148,413,561,466,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-01,SKU_20L,235,0,235,168,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-02,SKU_500ML,619,0,619,539,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-02,SKU_1L,466,0,466,398,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-02,SKU_20L,168,0,168,106,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-03,SKU_500ML,539,0,539,394,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-03,SKU_1L,398,0,398,276,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-03,SKU_20L,106,328,434,379,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-04,SKU_500ML,394,0,394,277,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-04,SKU_1L,276,0,276,201,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-04,SKU_20L,379,0,379,335,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-05,SKU_500ML,277,595,872,748,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-05,SKU_1L,201,372,573,469,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-05,SKU_20L,335,0,335,287,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-06,SKU_500ML,748,0,748,568,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-06,SKU_1L,469,0,469,340,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-06,SKU_20L,287,0,287,211,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-07,SKU_500ML,568,0,568,430,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-07,SKU_1L,340,0,340,257,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-07,SKU_20L,211,0,211,128,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-08,SKU_500ML,430,0,430,310,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-08,SKU_1L,257,461,718,631,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-08,SKU_20L,128,297,425,388,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-09,SKU_500ML,310,0,310,173,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-09,SKU_1L,631,0,631,583,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-09,SKU_20L,388,0,388,305,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-10,SKU_500ML,173,580,753,647,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-10,SKU_1L,583,0,583,516,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-10,SKU_20L,305,0,305,250,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-11,SKU_500ML,647,0,647,586,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-11,SKU_1L,516,0,516,426,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-11,SKU_20L,250,0,250,203,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-12,SKU_500ML,586,0,586,451,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-12,SKU_1L,426,0,426,311,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-12,SKU_20L,203,0,203,158,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-13,SKU_500ML,451,0,451,303,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-13,SKU_1L,311,0,311,206,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-13,SKU_20L,158,0,158,98,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-14,SKU_500ML,303,0,303,204,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-14,SKU_1L,206,425,631,531,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-14,SKU_20L,98,247,345,267,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-15,SKU_500ML,204,619,823,680,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-15,SKU_1L,531,0,531,423,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-15,SKU_20L,267,0,267,189,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-16,SKU_500ML,680,0,680,580,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-16,SKU_1L,423,0,423,350,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-16,SKU_20L,189,0,189,128,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-17,SKU_500ML,580,0,580,496,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-17,SKU_1L,350,0,350,233,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-17,SKU_20L,128,278,406,332,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-18,SKU_500ML,496,0,496,344,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-18,SKU_1L,233,0,233,154,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-18,SKU_20L,332,0,332,277,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-19,SKU_500ML,344,0,344,261,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-19,SKU_1L,154,512,666,575,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-19,SKU_20L,277,0,277,232,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-20,SKU_500ML,261,445,706,585,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-20,SKU_1L,575,0,575,489,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-20,SKU_20L,232,0,232,166,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-21,SKU_500ML,585,0,585,485,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-21,SKU_1L,489,0,489,372,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-21,SKU_20L,166,0,166,91,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-22,SKU_500ML,485,0,485,376,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-22,SKU_1L,372,474,846,754,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-22,SKU_20L,91,263,354,322,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-23,SKU_500ML,376,0,376,290,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-23,SKU_1L,754,0,754,663,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-23,SKU_20L,322,0,322,259,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-24,SKU_500ML,290,0,290,196,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-24,SKU_1L,663,0,663,587,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-24,SKU_20L,259,0,259,207,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-25,SKU_500ML,196,344,540,415,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-25,SKU_1L,587,0,587,516,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-25,SKU_20L,207,0,207,161,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-26,SKU_500ML,415,0,415,259,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-26,SKU_1L,516,0,516,458,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-26,SKU_20L,161,0,161,108,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-27,SKU_500ML,259,708,967,865,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-27,SKU_1L,458,0,458,354,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-27,SKU_20L,108,249,357,312,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-28,SKU_500ML,865,0,865,754,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-28,SKU_1L,354,0,354,246,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-28,SKU_20L,312,0,312,253,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-29,SKU_500ML,754,0,754,639,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-29,SKU_1L,246,0,246,182,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-29,SKU_20L,253,0,253,211,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-30,SKU_500ML,639,0,639,560,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-30,SKU_1L,182,516,698,597,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-30,SKU_20L,211,0,211,124,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-31,SKU_500ML,560,0,560,429,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-31,SKU_1L,597,0,597,491,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-07-31,SKU_20L,124,287,411,339,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-01,SKU_500ML,429,753,1182,1065,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-01,SKU_1L,491,507,998,926,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-01,SKU_20L,339,397,736,683,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-02,SKU_500ML,1065,0,1065,964,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-02,SKU_1L,926,0,926,856,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-02,SKU_20L,683,0,683,651,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-03,SKU_500ML,964,0,964,836,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-03,SKU_1L,856,0,856,780,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-03,SKU_20L,651,0,651,593,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-04,SKU_500ML,836,0,836,731,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-04,SKU_1L,780,0,780,681,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-04,SKU_20L,593,0,593,524,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-05,SKU_500ML,731,0,731,614,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-05,SKU_1L,681,0,681,604,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-05,SKU_20L,524,0,524,457,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-06,SKU_500ML,614,0,614,494,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-06,SKU_1L,604,0,604,496,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-06,SKU_20L,457,0,457,395,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-07,SKU_500ML,494,0,494,429,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-07,SKU_1L,496,0,496,425,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-07,SKU_20L,395,0,395,343,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-08,SKU_500ML,429,513,942,831,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-08,SKU_1L,425,554,979,877,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-08,SKU_20L,343,0,343,311,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-09,SKU_500ML,831,0,831,778,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-09,SKU_1L,877,0,877,775,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-09,SKU_20L,311,0,311,256,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-10,SKU_500ML,778,0,778,687,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-10,SKU_1L,775,0,775,658,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-10,SKU_20L,256,0,256,172,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-11,SKU_500ML,687,0,687,583,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-11,SKU_1L,658,0,658,583,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-11,SKU_20L,172,0,172,109,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-12,SKU_500ML,583,0,583,473,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-12,SKU_1L,583,0,583,514,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-12,SKU_20L,109,300,409,364,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-13,SKU_500ML,473,0,473,355,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-13,SKU_1L,514,0,514,415,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-13,SKU_20L,364,0,364,307,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-14,SKU_500ML,355,0,355,245,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-14,SKU_1L,415,0,415,370,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-14,SKU_20L,307,0,307,249,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-15,SKU_500ML,245,506,751,652,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-15,SKU_1L,370,0,370,254,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-15,SKU_20L,249,308,557,484,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-16,SKU_500ML,652,0,652,544,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-16,SKU_1L,254,0,254,166,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-16,SKU_20L,484,0,484,450,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-17,SKU_500ML,544,0,544,430,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-17,SKU_1L,166,475,641,549,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-17,SKU_20L,450,0,450,384,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-18,SKU_500ML,430,0,430,328,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-18,SKU_1L,549,0,549,474,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-18,SKU_20L,384,0,384,314,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-19,SKU_500ML,328,0,328,219,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-19,SKU_1L,474,0,474,410,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-19,SKU_20L,314,0,314,267,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-20,SKU_500ML,219,521,740,672,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-20,SKU_1L,410,0,410,339,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-20,SKU_20L,267,0,267,244,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-21,SKU_500ML,672,0,672,609,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-21,SKU_1L,339,0,339,248,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-21,SKU_20L,244,0,244,205,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-22,SKU_500ML,609,0,609,517,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-22,SKU_1L,248,345,593,498,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-22,SKU_20L,205,251,456,423,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-23,SKU_500ML,517,0,517,442,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-23,SKU_1L,498,0,498,396,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-23,SKU_20L,423,0,423,390,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-24,SKU_500ML,442,0,442,292,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-24,SKU_1L,396,0,396,305,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-24,SKU_20L,390,0,390,331,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-25,SKU_500ML,292,0,292,189,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-25,SKU_1L,305,0,305,226,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-25,SKU_20L,331,0,331,259,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-26,SKU_500ML,189,484,673,587,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-26,SKU_1L,226,0,226,171,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-26,SKU_20L,259,0,259,230,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-27,SKU_500ML,587,0,587,496,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-27,SKU_1L,171,429,600,488,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-27,SKU_20L,230,0,230,193,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-28,SKU_500ML,496,0,496,436,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-28,SKU_1L,488,0,488,435,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-28,SKU_20L,193,0,193,162,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-29,SKU_500ML,436,0,436,319,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-29,SKU_1L,435,0,435,387,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-29,SKU_20L,162,0,162,123,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-30,SKU_500ML,319,0,319,195,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-30,SKU_1L,387,0,387,301,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-30,SKU_20L,123,330,453,387,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-31,SKU_500ML,195,471,666,521,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-31,SKU_1L,301,0,301,205,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-08-31,SKU_20L,387,0,387,312,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-01,SKU_500ML,521,0,521,358,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-01,SKU_1L,205,415,620,507,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-01,SKU_20L,312,319,631,555,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-02,SKU_500ML,358,0,358,243,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-09-02,SKU_1L,507,0,507,438,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
