id_transaccion,fecha_venta,id_cliente,id_canal,id_campana,estado_venta,etl_source_file,etl_loaded_at
TX_002764,2024-07-03 20:07:00,CLI_0071,CH_02,CAMP_019,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002765,2024-07-04 14:16:00,CLI_0061,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002766,2024-07-04 10:44:00,CLI_0020,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002767,2024-07-04 13:13:00,CLI_0089,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002768,2024-07-04 13:43:00,CLI_0081,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002769,2024-07-04 08:00:00,CLI_0039,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002770,2024-07-04 12:26:00,CLI_0085,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002771,2024-07-04 14:06:00,CLI_0085,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002772,2024-07-04 10:33:00,CLI_0035,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002773,2024-07-04 14:39:00,CLI_0078,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002774,2024-07-04 09:44:00,CLI_0018,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002775,2024-07-04 14:26:00,CLI_0107,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002776,2024-07-04 15:57:00,CLI_0014,CH_03,CAMP_020,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002777,2024-07-04 19:32:00,CLI_0093,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002778,2024-07-04 13:39:00,CLI_0016,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002779,2024-07-04 16:18:00,CLI_0015,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002780,2024-07-04 14:50:00,CLI_0014,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002781,2024-07-04 09:31:00,CLI_0026,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002782,2024-07-04 10:38:00,CLI_0026,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002783,2024-07-05 18:49:00,CLI_0034,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002784,2024-07-05 08:53:00,CLI_0067,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002785,2024-07-05 13:12:00,CLI_0046,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002786,2024-07-05 14:45:00,CLI_0053,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002787,2024-07-05 14:18:00,CLI_0021,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002788,2024-07-05 16:02:00,CLI_0071,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002789,2024-07-05 10:31:00,CLI_0117,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002790,2024-07-05 12:13:00,CLI_0089,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002791,2024-07-05 10:59:00,CLI_0062,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002792,2024-07-05 09:21:00,CLI_0031,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002793,2024-07-05 11:00:00,CLI_0002,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002794,2024-07-05 14:42:00,CLI_0012,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002795,2024-07-05 14:58:00,CLI_0015,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002796,2024-07-05 17:53:00,CLI_0074,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002797,2024-07-05 14:42:00,CLI_0064,CH_03,CAMP_020,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002798,2024-07-05 19:09:00,CLI_0012,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002799,2024-07-05 21:49:00,CLI_0066,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002800,2024-07-05 19:04:00,CLI_0093,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002801,2024-07-05 11:46:00,CLI_0013,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002802,2024-07-05 19:57:00,CLI_0033,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002803,2024-07-05 13:41:00,CLI_0030,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002804,2024-07-05 15:29:00,CLI_0038,CH_02,CAMP_019,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002805,2024-07-06 12:16:00,CLI_0060,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002806,2024-07-06 14:03:00,CLI_0013,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002807,2024-07-06 21:52:00,CLI_0023,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002808,2024-07-06 19:55:00,CLI_0006,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002809,2024-07-06 08:54:00,CLI_0038,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002810,2024-07-06 10:23:00,CLI_0103,CH_03,CAMP_020,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002811,2024-07-06 13:43:00,CLI_0041,CH_03,CAMP_020,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002812,2024-07-06 14:27:00,CLI_0095,CH_02,CAMP_020,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002813,2024-07-06 21:07:00,CLI_0013,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002814,2024-07-06 19:54:00,CLI_0098,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002815,2024-07-06 16:56:00,CLI_0006,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002816,2024-07-06 20:00:00,CLI_0110,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002817,2024-07-06 18:08:00,CLI_0085,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002818,2024-07-06 12:41:00,CLI_0022,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002819,2024-07-07 15:21:00,CLI_0046,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002820,2024-07-07 21:57:00,CLI_0057,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002821,2024-07-07 16:39:00,CLI_0035,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002822,2024-07-07 17:56:00,CLI_0094,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002823,2024-07-07 10:05:00,CLI_0048,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002824,2024-07-07 10:52:00,CLI_0044,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002825,2024-07-07 16:11:00,CLI_0015,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002826,2024-07-07 12:25:00,CLI_0052,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002827,2024-07-07 17:29:00,CLI_0035,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002828,2024-07-07 14:53:00,CLI_0050,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002829,2024-07-07 18:44:00,CLI_0109,CH_03,CAMP_021,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002830,2024-07-07 17:30:00,CLI_0103,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002831,2024-07-08 09:26:00,CLI_0084,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002832,2024-07-08 08:56:00,CLI_0103,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002833,2024-07-08 14:10:00,CLI_0015,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002834,2024-07-08 09:08:00,CLI_0090,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002835,2024-07-08 10:46:00,CLI_0008,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002836,2024-07-08 16:54:00,CLI_0021,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002837,2024-07-08 11:06:00,CLI_0054,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002838,2024-07-08 15:58:00,CLI_0076,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002839,2024-07-08 19:30:00,CLI_0103,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002840,2024-07-08 16:36:00,CLI_0087,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002841,2024-07-08 15:28:00,CLI_0024,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002842,2024-07-08 19:39:00,CLI_0049,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002843,2024-07-08 09:49:00,CLI_0046,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002844,2024-07-08 20:39:00,CLI_0004,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002845,2024-07-09 14:55:00,CLI_0088,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002846,2024-07-09 16:56:00,CLI_0108,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002847,2024-07-09 13:46:00,CLI_0115,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002848,2024-07-09 14:08:00,CLI_0062,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002849,2024-07-09 12:58:00,CLI_0063,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002850,2024-07-09 08:07:00,CLI_0114,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002851,2024-07-09 09:26:00,CLI_0057,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002852,2024-07-09 08:02:00,CLI_0009,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002853,2024-07-09 09:16:00,CLI_0084,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002854,2024-07-09 11:20:00,CLI_0002,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002855,2024-07-09 14:45:00,CLI_0112,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002856,2024-07-09 16:43:00,CLI_0068,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002857,2024-07-09 13:49:00,CLI_0096,CH_03,CAMP_020,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002858,2024-07-09 19:36:00,CLI_0093,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002859,2024-07-09 13:36:00,CLI_0029,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002860,2024-07-09 21:42:00,CLI_0112,CH_02,CAMP_021,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002861,2024-07-09 11:21:00,CLI_0067,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002862,2024-07-09 13:33:00,CLI_0089,CH_04,CAMP_019,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002863,2024-07-09 13:44:00,CLI_0080,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002864,2024-07-10 16:06:00,CLI_0056,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002865,2024-07-10 17:42:00,CLI_0094,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002866,2024-07-10 12:15:00,CLI_0062,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002867,2024-07-10 12:22:00,CLI_0085,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002868,2024-07-10 17:43:00,CLI_0083,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002869,2024-07-10 12:24:00,CLI_0020,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002870,2024-07-10 17:53:00,CLI_0106,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002871,2024-07-10 16:35:00,CLI_0115,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002872,2024-07-10 12:39:00,CLI_0007,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002873,2024-07-10 14:00:00,CLI_0083,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002874,2024-07-10 21:59:00,CLI_0021,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002875,2024-07-10 15:32:00,CLI_0109,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002876,2024-07-10 13:30:00,CLI_0110,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002877,2024-07-10 16:31:00,CLI_0112,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002878,2024-07-10 14:10:00,CLI_0010,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002879,2024-07-10 13:48:00,CLI_0063,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002880,2024-07-10 14:20:00,CLI_0031,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002881,2024-07-10 15:21:00,CLI_0036,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002882,2024-07-10 09:03:00,CLI_0065,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002883,2024-07-10 15:14:00,CLI_0071,CH_04,CAMP_021,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002884,2024-07-10 12:41:00,CLI_0049,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002885,2024-07-11 15:25:00,CLI_0105,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002886,2024-07-11 09:15:00,CLI_0011,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002887,2024-07-11 10:29:00,CLI_0057,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002888,2024-07-11 13:51:00,CLI_0074,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002889,2024-07-11 08:28:00,CLI_0012,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002890,2024-07-11 13:54:00,CLI_0064,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002891,2024-07-11 16:28:00,CLI_0041,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002892,2024-07-11 17:07:00,CLI_0064,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002893,2024-07-11 12:47:00,CLI_0084,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002894,2024-07-11 08:01:00,CLI_0014,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002895,2024-07-11 15:25:00,CLI_0053,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002896,2024-07-11 17:02:00,CLI_0072,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002897,2024-07-11 11:35:00,CLI_0001,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002898,2024-07-11 10:52:00,CLI_0012,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002899,2024-07-11 10:50:00,CLI_0078,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002900,2024-07-11 08:39:00,CLI_0082,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002901,2024-07-11 12:19:00,CLI_0114,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002902,2024-07-11 17:32:00,CLI_0072,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002903,2024-07-12 19:13:00,CLI_0084,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002904,2024-07-12 20:42:00,CLI_0059,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002905,2024-07-12 10:21:00,CLI_0047,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002906,2024-07-12 14:52:00,CLI_0007,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002907,2024-07-12 20:52:00,CLI_0029,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002908,2024-07-12 08:54:00,CLI_0059,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002909,2024-07-12 14:21:00,CLI_0072,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002910,2024-07-12 13:49:00,CLI_0080,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002911,2024-07-12 19:38:00,CLI_0061,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002912,2024-07-12 15:45:00,CLI_0085,CH_03,CAMP_020,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002913,2024-07-12 16:23:00,CLI_0092,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002914,2024-07-12 08:28:00,CLI_0015,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002915,2024-07-12 09:06:00,CLI_0098,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002916,2024-07-12 08:42:00,CLI_0029,CH_03,CAMP_020,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002917,2024-07-12 16:00:00,CLI_0044,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002918,2024-07-12 16:22:00,CLI_0107,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002919,2024-07-12 11:40:00,CLI_0103,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002920,2024-07-13 09:18:00,CLI_0071,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002921,2024-07-13 08:33:00,CLI_0048,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002922,2024-07-13 08:44:00,CLI_0014,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002923,2024-07-13 17:02:00,CLI_0115,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002924,2024-07-13 12:10:00,CLI_0064,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002925,2024-07-13 12:08:00,CLI_0106,CH_03,CAMP_020,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002926,2024-07-13 12:45:00,CLI_0096,CH_02,CAMP_020,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002927,2024-07-13 15:46:00,CLI_0053,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002928,2024-07-13 13:06:00,CLI_0033,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002929,2024-07-13 12:39:00,CLI_0026,CH_04,CAMP_019,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002930,2024-07-13 08:12:00,CLI_0016,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002931,2024-07-13 19:59:00,CLI_0110,CH_02,CAMP_021,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002932,2024-07-13 12:25:00,CLI_0028,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002933,2024-07-13 12:29:00,CLI_0106,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002934,2024-07-14 12:50:00,CLI_0025,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002935,2024-07-14 17:45:00,CLI_0044,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002936,2024-07-14 15:06:00,CLI_0097,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002937,2024-07-14 08:26:00,CLI_0006,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002938,2024-07-14 14:59:00,CLI_0082,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002939,2024-07-14 17:53:00,CLI_0087,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002940,2024-07-14 11:37:00,CLI_0016,CH_02,CAMP_020,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002941,2024-07-14 08:49:00,CLI_0115,CH_03,CAMP_020,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002942,2024-07-14 16:28:00,CLI_0059,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002943,2024-07-14 08:42:00,CLI_0076,CH_03,CAMP_020,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002944,2024-07-14 08:32:00,CLI_0018,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002945,2024-07-14 14:31:00,CLI_0001,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002946,2024-07-14 08:33:00,CLI_0095,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002947,2024-07-15 18:03:00,CLI_0071,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002948,2024-07-15 16:59:00,CLI_0056,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002949,2024-07-15 14:53:00,CLI_0075,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002950,2024-07-15 11:30:00,CLI_0119,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002951,2024-07-15 19:32:00,CLI_0100,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002952,2024-07-15 15:58:00,CLI_0117,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002953,2024-07-15 09:11:00,CLI_0089,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002954,2024-07-15 10:37:00,CLI_0023,CH_02,CAMP_020,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002955,2024-07-15 14:46:00,CLI_0105,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002956,2024-07-15 10:08:00,CLI_0014,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002957,2024-07-15 14:24:00,CLI_0085,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002958,2024-07-16 21:38:00,CLI_0078,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002959,2024-07-16 12:56:00,CLI_0042,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002960,2024-07-16 10:32:00,CLI_0113,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002961,2024-07-16 19:24:00,CLI_0054,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002962,2024-07-16 09:38:00,CLI_0118,CH_03,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002963,2024-07-16 16:44:00,CLI_0098,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002964,2024-07-16 11:15:00,CLI_0036,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002965,2024-07-16 08:25:00,CLI_0044,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002966,2024-07-16 18:18:00,CLI_0058,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002967,2024-07-16 16:51:00,CLI_0018,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002968,2024-07-16 17:08:00,CLI_0053,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002969,2024-07-16 18:38:00,CLI_0090,CH_04,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002970,2024-07-16 08:56:00,CLI_0096,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002971,2024-07-16 20:32:00,CLI_0039,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002972,2024-07-16 15:53:00,CLI_0090,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002973,2024-07-16 13:35:00,CLI_0111,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002974,2024-07-16 14:20:00,CLI_0092,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002975,2024-07-16 11:47:00,CLI_0120,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002976,2024-07-16 15:35:00,CLI_0081,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002977,2024-07-17 09:13:00,CLI_0026,CH_02,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
TX_002978,2024-07-17 18:13:00,CLI_0080,CH_01,,Completada,sap_ventas_cabecera.csv,2026-05-30 00:00:00
