id_transaccion,linea_detalle,id_sku,cantidad_vendida,precio_unitario_aplicado,porcentaje_descuento,monto_descuento,monto_linea,etl_source_file,etl_loaded_at
TX_002196,1,SKU_20L,24,7.50,0,0.00,180.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002197,1,SKU_20L,11,7.50,0,0.00,82.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002198,1,SKU_500ML,40,1.20,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002199,1,SKU_500ML,42,1.20,0,0.00,50.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002200,1,SKU_500ML,24,1.20,0,0.00,28.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002201,1,SKU_500ML,37,1.20,0,0.00,44.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002202,1,SKU_500ML,32,1.20,0,0.00,38.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002203,1,SKU_500ML,29,1.20,0,0.00,34.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002204,1,SKU_1L,21,2.00,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002205,1,SKU_1L,27,2.00,0,0.00,54.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002206,1,SKU_1L,23,2.00,0,0.00,46.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002207,1,SKU_1L,17,2.00,0,0.00,34.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002208,1,SKU_1L,23,2.00,0,0.00,46.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002209,1,SKU_1L,25,2.00,0,0.00,50.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002210,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002211,1,SKU_20L,20,7.50,0,0.00,150.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002212,1,SKU_20L,22,7.50,0,0.00,165.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002213,1,SKU_20L,8,7.50,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002214,1,SKU_20L,14,7.50,0,0.00,105.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002215,1,SKU_500ML,13,1.20,0,0.00,15.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002216,1,SKU_500ML,15,1.20,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002217,1,SKU_500ML,21,1.20,0,0.00,25.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002218,1,SKU_500ML,12,1.20,0,0.00,14.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002219,1,SKU_500ML,19,1.20,0,0.00,22.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002220,1,SKU_500ML,11,1.20,0,0.00,13.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002221,1,SKU_500ML,11,1.20,0,0.00,13.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002222,1,SKU_500ML,15,1.20,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002223,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002224,1,SKU_1L,40,2.00,0,0.00,80.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002225,1,SKU_1L,30,2.00,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002226,1,SKU_1L,39,2.00,0,0.00,78.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002227,1,SKU_1L,36,2.00,0,0.00,72.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002228,1,SKU_1L,28,2.00,0,0.00,56.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002229,1,SKU_20L,32,7.50,0,0.00,240.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002230,1,SKU_20L,34,7.50,0,0.00,255.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002231,1,SKU_20L,28,7.50,0,0.00,210.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002232,1,SKU_500ML,29,1.20,0,0.00,34.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002233,1,SKU_500ML,29,1.20,0,0.00,34.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002234,1,SKU_500ML,27,1.20,0,0.00,32.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002235,1,SKU_500ML,28,1.20,0,0.00,33.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002236,1,SKU_500ML,36,1.20,0,0.00,43.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002237,1,SKU_500ML,28,1.20,0,0.00,33.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002238,1,SKU_500ML,19,1.20,0,0.00,22.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002239,1,SKU_500ML,28,1.20,0,0.00,33.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002240,1,SKU_1L,16,2.00,0,0.00,32.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002241,1,SKU_1L,10,2.00,0,0.00,20.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002242,1,SKU_1L,11,2.00,0,0.00,22.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002243,1,SKU_1L,7,2.00,0,0.00,14.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002244,1,SKU_1L,11,2.00,0,0.00,22.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002245,1,SKU_1L,12,2.00,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002246,1,SKU_1L,20,2.00,0,0.00,40.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002247,1,SKU_1L,14,2.00,0,0.00,28.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002248,1,SKU_1L,11,2.00,0,0.00,22.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002249,1,SKU_1L,6,2.00,0,0.00,12.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002250,1,SKU_1L,4,2.00,0,0.00,8.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002251,1,SKU_20L,14,7.50,0,0.00,105.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002252,1,SKU_20L,12,7.50,0,0.00,90.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002253,1,SKU_20L,6,7.50,0,0.00,45.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002254,1,SKU_20L,11,7.50,0,0.00,82.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002255,1,SKU_20L,18,7.50,0,0.00,135.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002256,1,SKU_20L,17,7.50,0,0.00,127.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002257,1,SKU_20L,13,7.50,0,0.00,97.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002258,1,SKU_20L,5,7.50,0,0.00,37.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002259,1,SKU_20L,14,7.50,0,0.00,105.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002260,1,SKU_500ML,42,1.20,0,0.00,50.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002261,1,SKU_500ML,39,1.20,0,0.00,46.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002262,1,SKU_500ML,42,1.20,0,0.00,50.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002263,1,SKU_500ML,40,1.20,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002264,1,SKU_1L,17,2.00,0,0.00,34.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002265,1,SKU_1L,18,2.00,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002266,1,SKU_1L,21,2.00,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002267,1,SKU_1L,19,2.00,0,0.00,38.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002268,1,SKU_1L,22,2.00,0,0.00,44.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002269,1,SKU_1L,13,2.00,0,0.00,26.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002270,1,SKU_1L,15,2.00,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002271,1,SKU_1L,12,2.00,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002272,1,SKU_1L,11,2.00,0,0.00,22.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002273,1,SKU_20L,15,7.50,0,0.00,112.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002274,1,SKU_20L,5,7.50,0,0.00,37.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002275,1,SKU_20L,10,7.50,0,0.00,75.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002276,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002277,1,SKU_20L,8,7.50,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002278,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002279,1,SKU_20L,14,7.50,0,0.00,105.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002280,1,SKU_20L,5,7.50,0,0.00,37.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002281,1,SKU_20L,9,7.50,0,0.00,67.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002282,1,SKU_500ML,37,1.20,0,0.00,44.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002283,1,SKU_500ML,35,1.20,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002284,1,SKU_500ML,34,1.20,0,0.00,40.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002285,1,SKU_500ML,31,1.20,0,0.00,37.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002286,1,SKU_500ML,39,1.20,0,0.00,46.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002287,1,SKU_1L,22,2.00,0,0.00,44.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002288,1,SKU_1L,13,2.00,0,0.00,26.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002289,1,SKU_1L,18,2.00,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002290,1,SKU_1L,20,2.00,0,0.00,40.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002291,1,SKU_1L,25,2.00,0,0.00,50.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002292,1,SKU_1L,21,2.00,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002293,1,SKU_1L,14,2.00,0,0.00,28.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002294,1,SKU_1L,24,2.00,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002295,1,SKU_1L,26,2.00,0,0.00,52.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002296,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002297,1,SKU_20L,19,7.50,0,0.00,142.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002298,1,SKU_20L,17,7.50,0,0.00,127.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002299,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002300,1,SKU_20L,29,7.50,0,0.00,217.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002301,1,SKU_500ML,28,1.20,0,0.00,33.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002302,1,SKU_500ML,45,1.20,0,0.00,54.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002303,1,SKU_500ML,37,1.20,0,0.00,44.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002304,1,SKU_500ML,34,1.20,0,0.00,40.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002305,1,SKU_500ML,33,1.20,0,0.00,39.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002306,1,SKU_1L,20,2.00,0,0.00,40.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002307,1,SKU_1L,14,2.00,0,0.00,28.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002308,1,SKU_1L,9,2.00,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002309,1,SKU_1L,29,2.00,0,0.00,58.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002310,1,SKU_1L,20,2.00,0,0.00,40.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002311,1,SKU_1L,19,2.00,0,0.00,38.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002312,1,SKU_20L,35,7.50,0,0.00,262.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002313,1,SKU_20L,28,7.50,0,0.00,210.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002314,1,SKU_20L,17,7.50,0,0.00,127.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002315,1,SKU_500ML,61,1.20,0,0.00,73.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002316,1,SKU_500ML,62,1.20,0,0.00,74.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002317,1,SKU_500ML,60,1.20,0,0.00,72.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002318,1,SKU_1L,24,2.00,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002319,1,SKU_1L,16,2.00,0,0.00,32.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002320,1,SKU_1L,18,2.00,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002321,1,SKU_1L,22,2.00,0,0.00,44.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002322,1,SKU_1L,19,2.00,0,0.00,38.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002323,1,SKU_1L,24,2.00,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002324,1,SKU_1L,22,2.00,0,0.00,44.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002325,1,SKU_20L,23,7.50,0,0.00,172.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002326,1,SKU_20L,32,7.50,0,0.00,240.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002327,1,SKU_20L,33,7.50,0,0.00,247.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002328,1,SKU_500ML,40,1.20,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002329,1,SKU_500ML,30,1.20,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002330,1,SKU_500ML,31,1.20,0,0.00,37.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002331,1,SKU_500ML,25,1.20,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002332,1,SKU_500ML,30,1.20,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002333,1,SKU_500ML,26,1.20,0,0.00,31.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002334,1,SKU_1L,22,2.00,0,0.00,44.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002335,1,SKU_1L,28,2.00,0,0.00,56.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002336,1,SKU_1L,20,2.00,0,0.00,40.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002337,1,SKU_1L,20,2.00,0,0.00,40.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002338,1,SKU_1L,23,2.00,0,0.00,46.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002339,1,SKU_1L,21,2.00,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002340,1,SKU_20L,35,7.50,0,0.00,262.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002341,1,SKU_20L,32,7.50,0,0.00,240.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002342,1,SKU_500ML,27,1.20,0,0.00,32.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002343,1,SKU_500ML,29,1.20,0,0.00,34.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002344,1,SKU_500ML,25,1.20,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002345,1,SKU_500ML,25,1.20,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002346,1,SKU_500ML,25,1.20,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002347,1,SKU_1L,29,2.00,0,0.00,58.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002348,1,SKU_1L,11,2.00,0,0.00,22.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002349,1,SKU_1L,16,2.00,0,0.00,32.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002350,1,SKU_1L,18,2.00,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002351,1,SKU_1L,20,2.00,0,0.00,40.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002352,1,SKU_1L,20,2.00,0,0.00,40.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002353,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002354,1,SKU_20L,15,7.50,0,0.00,112.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002355,1,SKU_20L,14,7.50,0,0.00,105.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002356,1,SKU_20L,19,7.50,0,0.00,142.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002357,1,SKU_20L,6,7.50,0,0.00,45.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002358,1,SKU_20L,9,7.50,0,0.00,67.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002359,1,SKU_500ML,46,1.20,0,0.00,55.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002360,1,SKU_500ML,59,1.20,0,0.00,70.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002361,1,SKU_500ML,49,1.20,0,0.00,58.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002362,1,SKU_1L,25,2.00,0,0.00,50.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002363,1,SKU_1L,35,2.00,0,0.00,70.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002364,1,SKU_1L,12,2.00,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002365,1,SKU_1L,17,2.00,0,0.00,34.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002366,1,SKU_1L,19,2.00,0,0.00,38.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002367,1,SKU_1L,29,2.00,0,0.00,58.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002368,1,SKU_20L,34,7.50,0,0.00,255.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002369,1,SKU_20L,41,7.50,0,0.00,307.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002370,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002371,1,SKU_500ML,24,1.20,0,0.00,28.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002372,1,SKU_500ML,21,1.20,0,0.00,25.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002373,1,SKU_500ML,23,1.20,0,0.00,27.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002374,1,SKU_500ML,20,1.20,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002375,1,SKU_500ML,25,1.20,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002376,1,SKU_500ML,21,1.20,0,0.00,25.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002377,1,SKU_500ML,25,1.20,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002378,1,SKU_1L,15,2.00,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002379,1,SKU_1L,17,2.00,0,0.00,34.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002380,1,SKU_1L,24,2.00,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002381,1,SKU_1L,17,2.00,0,0.00,34.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002382,1,SKU_1L,16,2.00,0,0.00,32.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002383,1,SKU_20L,23,7.50,0,0.00,172.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002384,1,SKU_20L,21,7.50,0,0.00,157.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002385,1,SKU_20L,19,7.50,0,0.00,142.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002386,1,SKU_500ML,20,1.20,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002387,1,SKU_500ML,26,1.20,0,0.00,31.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002388,1,SKU_500ML,20,1.20,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002389,1,SKU_500ML,28,1.20,0,0.00,33.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002390,1,SKU_500ML,30,1.20,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002391,1,SKU_500ML,24,1.20,0,0.00,28.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002392,1,SKU_500ML,26,1.20,0,0.00,31.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002393,1,SKU_500ML,20,1.20,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002394,1,SKU_500ML,30,1.20,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002395,1,SKU_1L,148,2.00,0,0.00,296.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002396,1,SKU_20L,33,7.50,0,0.00,247.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002397,1,SKU_20L,21,7.50,0,0.00,157.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002398,1,SKU_20L,21,7.50,0,0.00,157.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002399,1,SKU_20L,18,7.50,0,0.00,135.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002400,1,SKU_500ML,32,1.20,0,0.00,38.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002401,1,SKU_500ML,29,1.20,0,0.00,34.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002402,1,SKU_500ML,32,1.20,0,0.00,38.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002403,1,SKU_500ML,28,1.20,0,0.00,33.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002404,1,SKU_1L,17,2.00,0,0.00,34.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002405,1,SKU_1L,30,2.00,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002406,1,SKU_1L,18,2.00,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002407,1,SKU_1L,29,2.00,0,0.00,58.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002408,1,SKU_20L,21,7.50,0,0.00,157.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002409,1,SKU_20L,18,7.50,0,0.00,135.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002410,1,SKU_20L,13,7.50,0,0.00,97.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002411,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002412,1,SKU_20L,21,7.50,0,0.00,157.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002413,1,SKU_500ML,25,1.20,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002414,1,SKU_500ML,29,1.20,0,0.00,34.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002415,1,SKU_500ML,22,1.20,0,0.00,26.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002416,1,SKU_500ML,26,1.20,0,0.00,31.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002417,1,SKU_500ML,26,1.20,0,0.00,31.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002418,1,SKU_1L,23,2.00,0,0.00,46.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002419,1,SKU_1L,27,2.00,0,0.00,54.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002420,1,SKU_1L,14,2.00,0,0.00,28.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002421,1,SKU_1L,23,2.00,0,0.00,46.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002422,1,SKU_1L,16,2.00,0,0.00,32.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002423,1,SKU_20L,74,7.50,0,0.00,555.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002424,1,SKU_500ML,74,1.20,0,0.00,88.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002425,1,SKU_500ML,79,1.20,0,0.00,94.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002426,1,SKU_1L,41,2.00,0,0.00,82.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002427,1,SKU_1L,62,2.00,0,0.00,124.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002428,1,SKU_1L,39,2.00,0,0.00,78.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002429,1,SKU_20L,17,7.50,0,0.00,127.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002430,1,SKU_20L,10,7.50,0,0.00,75.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002431,1,SKU_20L,8,7.50,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002432,1,SKU_20L,8,7.50,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_002433,1,SKU_20L,8,7.50,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
